ERROR|2017-09-20 10:24:04|4349|140364403071736|server.py:33|ERROR
INFO|2017-09-20 10:24:05|4349|140364403071736|send_mail.py:27|Hi 你好吗
INFO|2017-09-20 10:24:05|4349|140364403071736|server.py:44|Send successfully!
2017-09-20 10:39:09 9059,DummyThread-1 server.py:31 [INFO] INFO
2017-09-20 10:39:09 9059,DummyThread-1 server.py:32 [WARNING] WARNING
2017-09-20 10:39:09 9059,DummyThread-1 server.py:33 [ERROR] ERROR
2017-09-20 10:39:10 9059,DummyThread-1 send_mail.py:27 [INFO] Hi 你好吗
2017-09-20 10:39:10 9059,DummyThread-1 server.py:44 [INFO] Send successfully!
INFO|2017-09-20 11:31:56|27894|140371959887264|server.py:35|INFO
WARNING|2017-09-20 11:31:56|27894|140371959887264|server.py:36|WARNING
ERROR|2017-09-20 11:31:56|27894|140371959887264|server.py:37|ERROR
INFO|2017-09-20 11:31:57|27894|140371959887264|send_mail.py:29|Hi 你好吗
INFO|2017-09-20 11:31:57|27894|140371959887264|server.py:48|Send successfully!
INFO|2017-09-20 14:49:02|25377|140259705932840|server.py:22|Initial, hahah
INFO|2017-09-20 14:49:02|25378|140259705932840|server.py:22|Initial, hahah
INFO|2017-09-20 14:49:02|25379|140259705932840|server.py:22|Initial, hahah
INFO|2017-09-20 14:49:02|25380|140259705932840|server.py:22|Initial, hahah
INFO|2017-09-20 15:46:16|2092|139971696625408|server.py:22|Initial, hahah
INFO|2017-09-20 15:47:22|2171|139966278842112|server.py:22|Initial, hahah
INFO|2017-09-20 15:47:36|2175|139979395884800|server.py:22|Initial, hahah
INFO|2017-09-20 15:50:29|2637|140085733394176|server.py:22|Initial, hahah
INFO|2017-09-20 15:50:29|2637|140085733394176|_internal.py:87| * Running on http://127.0.0.1:8082/ (Press CTRL+C to quit)
INFO|2017-09-20 15:50:29|2637|140085733394176|_internal.py:87| * Restarting with stat
INFO|2017-09-20 15:50:30|2639|140310660900608|server.py:22|Initial, hahah
WARNING|2017-09-20 15:50:30|2639|140310660900608|_internal.py:87| * Debugger is active!
INFO|2017-09-20 15:50:30|2639|140310660900608|_internal.py:87| * Debugger PIN: 168-148-680
INFO|2017-09-20 15:50:53|2644|140040558946048|server.py:22|Initial, hahah
INFO|2017-09-20 15:50:53|2644|140040558946048|_internal.py:87| * Running on http://127.0.0.1:8082/ (Press CTRL+C to quit)
INFO|2017-09-20 15:51:02|2709|139788323342080|server.py:22|Initial, hahah
INFO|2017-09-20 15:51:02|2709|139788323342080|_internal.py:87| * Running on http://127.0.0.1:8082/ (Press CTRL+C to quit)
INFO|2017-09-20 15:55:27|3253|139988260289576|server.py:22|Initial, hahah
INFO|2017-09-20 15:55:27|3254|139988260289576|server.py:22|Initial, hahah
INFO|2017-09-20 15:55:27|3255|139988260289576|server.py:22|Initial, hahah
INFO|2017-09-20 15:55:27|3256|139988260289576|server.py:22|Initial, hahah
INFO|2017-09-20 16:08:04|5133|139966822999808|_internal.py:87| * Running on http://127.0.0.1:8082/ (Press CTRL+C to quit)
INFO|2017-09-20 16:11:51|5500|139677210699168|api.py:20|INFO
WARNING|2017-09-20 16:11:51|5500|139677210699168|api.py:21|WARNING
ERROR|2017-09-20 16:11:51|5500|139677210699168|api.py:22|ERROR
ERROR|2017-09-20 16:11:51|5500|139677210699168|api.py:36|None
INFO|2017-09-20 16:13:06|5786|140547863312128|_internal.py:87| * Running on http://127.0.0.1:8082/ (Press CTRL+C to quit)
INFO|2017-09-20 16:13:10|5786|140547863312128|api.py:20|INFO
WARNING|2017-09-20 16:13:10|5786|140547863312128|api.py:21|WARNING
ERROR|2017-09-20 16:13:10|5786|140547863312128|api.py:22|ERROR
ERROR|2017-09-20 16:13:10|5786|140547863312128|api.py:36|None
INFO|2017-09-20 16:13:10|5786|140547863312128|_internal.py:87|127.0.0.1 - - [20/Sep/2017 16:13:10] "POST / HTTP/1.0" 200 -
INFO|2017-09-20 16:14:07|5979|140206988109568|_internal.py:87| * Running on http://127.0.0.1:8082/ (Press CTRL+C to quit)
INFO|2017-09-20 16:14:10|5979|140206988109568|api.py:21|INFO
WARNING|2017-09-20 16:14:10|5979|140206988109568|api.py:22|WARNING
ERROR|2017-09-20 16:14:10|5979|140206988109568|api.py:23|ERROR
ERROR|2017-09-20 16:14:20|5979|140206988109568|api.py:37|None
INFO|2017-09-20 16:14:20|5979|140206988109568|_internal.py:87|127.0.0.1 - - [20/Sep/2017 16:14:20] "POST / HTTP/1.0" 200 -
INFO|2017-09-20 16:14:34|5979|140206988109568|api.py:21|INFO
WARNING|2017-09-20 16:14:34|5979|140206988109568|api.py:22|WARNING
ERROR|2017-09-20 16:14:34|5979|140206988109568|api.py:23|ERROR
ERROR|2017-09-20 16:14:44|5979|140206988109568|api.py:37|None
INFO|2017-09-20 16:14:44|5979|140206988109568|_internal.py:87|127.0.0.1 - - [20/Sep/2017 16:14:44] "POST / HTTP/1.0" 200 -
INFO|2017-09-20 16:16:29|6261|140241997637376|_internal.py:87| * Running on http://127.0.0.1:8082/ (Press CTRL+C to quit)
INFO|2017-09-20 16:16:33|6261|140241997637376|api.py:21|monitor@yixia.com
WARNING|2017-09-20 16:16:33|6261|140241997637376|api.py:22|WARNING
ERROR|2017-09-20 16:16:33|6261|140241997637376|api.py:23|ERROR
INFO|2017-09-20 16:16:34|6261|140241997637376|send_mail.py:28|Hi 你好吗
INFO|2017-09-20 16:16:34|6261|140241997637376|api.py:35|Send successfully!
INFO|2017-09-20 16:16:34|6261|140241997637376|_internal.py:87|127.0.0.1 - - [20/Sep/2017 16:16:34] "POST / HTTP/1.0" 200 -
INFO|2017-09-20 16:17:08|6338|139784248309504|_internal.py:87| * Running on http://127.0.0.1:8082/ (Press CTRL+C to quit)
INFO|2017-09-20 16:17:16|6338|139784248309504|send_mail.py:28|Hi 你好吗
INFO|2017-09-20 16:17:16|6338|139784248309504|api.py:32|Send successfully!
INFO|2017-09-20 16:17:16|6338|139784248309504|_internal.py:87|127.0.0.1 - - [20/Sep/2017 16:17:16] "POST / HTTP/1.0" 200 -
